Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664132294.5885952,90,1664146695,0,,42.3387565,-71.08476533333334,8.9,328259.8713515084,4689493.944525652,19,T
1664132295.5848117,91,1664146696,0,,42.338749,-71.08475483333334,9.0,328260.7159448741,4689493.090500098,19,T
1664132296.5886364,92,1664146697,0,,42.3387415,-71.08474433333333,9.1,328261.56053845235,4689492.236474654,19,T
1664132297.5834913,93,1664146698,0,,42.338734,-71.084734,9.1,328262.3914018851,4689491.382785942,19,T
1664132298.587136,94,1664146699,0,,42.338727,-71.08472333333333,9.1,328263.2510874326,4689490.583945277,19,T
1664132299.5862696,95,1664146700,0,,42.338719833333336,-71.084713,9.2,328264.0828587359,4689489.767270908,19,T
1664132300.5895202,96,1664146701,0,,42.3387135,-71.084703,9.2,328264.8894381757,4689489.043805198,19,T
1664132301.5841784,97,1664146702,0,,42.338706,-71.0846925,9.3,328265.7340327607,4689488.18978029,19,T
1664132302.585611,98,1664146703,0,,42.338699,-71.08468183333333,9.3,328266.5937190823,4689487.390940063,19,T
1664132303.5849516,99,1664146704,0,,42.33869283333333,-71.0846715,9.3,328267.42821349984,4689486.685308491,19,T
1664132304.5868423,100,1664146705,0,,42.33868666666667,-71.08466133333333,9.2,328268.24897772557,4689485.980013639,19,T
1664132305.5864263,101,1664146706,0,,42.33868016666667,-71.08465166666667,9.2,328269.02764359454,4689485.238714603,19,T
1664132306.5889518,102,1664146707,0,,42.3386735,-71.0846415,9.1,328269.84704700124,4689484.47789876,19,T
1664132307.5863643,103,1664146708,0,,42.33866716666667,-71.08463133333333,9.0,328270.6673580167,4689483.754097147,19,T
1664132308.5892458,104,1664146709,0,,42.3386595,-71.0846215,9.1,328271.45657877845,4689482.882912352,19,T
1664132309.5835817,105,1664146710,0,,42.338653,-71.0846125,9.3,328272.18032386387,4689482.142960121,19,T
1664132310.5896547,106,1664146711,0,,42.338648,-71.0846035,9.4,328272.90815247636,4689481.569571531,19,T
1664132311.584816,107,1664146712,0,,42.338643833333336,-71.08459483333333,9.5,328273.61078899715,4689481.089391543,19,T
1664132312.587923,108,1664146713,0,,42.3386405,-71.084586,9.4,328274.32942450134,4689480.701410335,19,T
1664132313.5846617,109,1664146714,0,,42.33863616666667,-71.084579,9.4,328274.89430378773,4689480.206089442,19,T
1664132314.588022,110,1664146715,0,,42.33863316666667,-71.084576,9.4,328275.1332838411,4689479.8669035025,19,T
