Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1666475099.747698,1041,78300,0,GPS1_Frame,42.32823944091797,-71.09696960449219,20.700000762939453,327225.625,4688350.5,19,T
1666475100.745784,1042,78301,0,GPS1_Frame,42.32831573486328,-71.09695434570312,20.700000762939453,327227.0625,4688359.0,19,T
1666475101.737521,1043,78302,0,GPS1_Frame,42.32840347290039,-71.09690856933594,20.799999237060547,327230.875,4688369.0,19,T
1666475102.7462397,1044,78303,0,GPS1_Frame,42.32851028442383,-71.09685516357422,21.100000381469727,327235.84375,4688381.0,19,T
1666475103.7471972,1045,78304,0,GPS1_Frame,42.328636169433594,-71.09678649902344,21.299999237060547,327241.8125,4688394.5,19,T
1666475104.7432082,1046,78305,0,GPS1_Frame,42.328773498535156,-71.0967025756836,21.399999618530273,327248.9375,4688409.5,19,T
1666475105.7441585,1047,78306,0,GPS1_Frame,42.328922271728516,-71.09661102294922,21.299999237060547,327256.875,4688426.0,19,T
1666475106.7444532,1048,78307,0,GPS1_Frame,42.329078674316406,-71.09651184082031,21.299999237060547,327265.40625,4688443.0,19,T
1666475107.7369006,1049,78308,0,GPS1_Frame,42.32923889160156,-71.0964126586914,21.100000381469727,327274.375,4688460.5,19,T
1666475108.7463298,1050,78309,0,GPS1_Frame,42.329402923583984,-71.09630584716797,20.899999618530273,327283.75,4688478.5,19,T
1666475109.7459319,1051,78310,0,GPS1_Frame,42.329566955566406,-71.09619140625,20.700000762939453,327293.25,4688496.5,19,T
1666475110.7455661,1052,78311,0,GPS1_Frame,42.32973098754883,-71.09607696533203,20.299999237060547,327303.1875,4688514.5,19,T
1666475111.7470815,1053,78312,0,GPS1_Frame,42.32988739013672,-71.0959701538086,20.200000762939453,327312.8125,4688531.5,19,T
1666475112.7447095,1054,78313,0,GPS1_Frame,42.33003616333008,-71.09585571289062,20.100000381469727,327322.40625,4688548.0,19,T
1666475113.7455866,1055,78314,0,GPS1_Frame,42.33017349243164,-71.09574890136719,20.0,327331.71875,4688563.0,19,T
1666475114.745834,1056,78315,0,GPS1_Frame,42.33030319213867,-71.09563446044922,19.5,327341.125,4688577.5,19,T
1666475115.7393844,1057,78316,0,GPS1_Frame,42.33042526245117,-71.09552764892578,19.399999618530273,327350.25,4688590.5,19,T
1666475116.7450209,1058,78317,0,GPS1_Frame,42.33053970336914,-71.09542083740234,19.200000762939453,327359.34375,4688603.0,19,T
1666475117.7466273,1059,78318,0,GPS1_Frame,42.33064270019531,-71.09532165527344,19.0,327368.28125,4688614.0,19,T
1666475118.7457476,1060,78319,0,GPS1_Frame,42.33073043823242,-71.09522247314453,18.899999618530273,327376.5,4688624.0,19,T
1666475119.7459302,1061,78320,0,GPS1_Frame,42.330810546875,-71.09513854980469,18.700000762939453,327383.875,4688632.5,19,T
1666475120.745156,1062,78321,0,GPS1_Frame,42.330875396728516,-71.09506225585938,18.600000381469727,327389.8125,4688640.0,19,T
1666475121.745956,1063,78322,0,GPS1_Frame,42.330928802490234,-71.09500885009766,18.600000381469727,327394.625,4688645.5,19,T
1666475122.7457654,1064,78323,0,GPS1_Frame,42.330970764160156,-71.09496307373047,18.600000381469727,327398.4375,4688650.0,19,T
1666475123.7474406,1065,78324,0,GPS1_Frame,42.33100128173828,-71.09493255615234,18.600000381469727,327401.28125,4688653.5,19,T
1666475124.7455575,1066,78325,0,GPS1_Frame,42.331024169921875,-71.09490203857422,18.700000762939453,327403.40625,4688656.0,19,T
1666475125.739784,1067,78326,0,GPS1_Frame,42.3310432434082,-71.09488677978516,18.799999237060547,327404.9375,4688658.0,19,T
1666475126.7460222,1068,78327,0,GPS1_Frame,42.331050872802734,-71.09487915039062,18.899999618530273,327405.8125,4688658.5,19,T
1666475127.7397156,1069,78328,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.799999237060547,327406.09375,4688659.0,19,T
1666475128.7455804,1070,78329,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475129.7470937,1071,78330,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475130.7460918,1072,78331,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475131.7394245,1073,78332,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475132.7451959,1074,78333,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475133.7399366,1075,78334,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475134.745911,1076,78335,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475135.7470121,1077,78336,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475136.7455401,1078,78337,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475137.746237,1079,78338,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475138.7393403,1080,78339,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475139.7466705,1081,78340,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475140.7455451,1082,78341,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475141.7471569,1083,78342,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475142.7461233,1084,78343,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475143.7466376,1085,78344,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475144.7452476,1086,78345,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.700000762939453,327406.21875,4688659.0,19,T
1666475145.7462215,1087,78346,0,GPS1_Frame,42.331050872802734,-71.0948715209961,18.5,327406.21875,4688659.0,19,T
1666475146.7466419,1088,78347,0,GPS1_Frame,42.3310546875,-71.0948715209961,18.399999618530273,327406.34375,4688659.0,19,T
1666475147.7472057,1089,78348,0,GPS1_Frame,42.331058502197266,-71.09486389160156,18.299999237060547,327407.0625,4688659.5,19,T
1666475148.7455277,1090,78349,0,GPS1_Frame,42.33107376098633,-71.0948486328125,18.399999618530273,327408.46875,4688661.0,19,T
1666475149.7397854,1091,78350,0,GPS1_Frame,42.33109664916992,-71.09481048583984,18.399999618530273,327411.15625,4688664.0,19,T
1666475150.7456405,1092,78351,0,GPS1_Frame,42.331138610839844,-71.09476470947266,18.399999618530273,327414.96875,4688668.5,19,T
1666475151.7461128,1093,78352,0,GPS1_Frame,42.3311882019043,-71.09471130371094,18.399999618530273,327419.625,4688673.5,19,T
1666475152.745459,1094,78353,0,GPS1_Frame,42.33124542236328,-71.09465026855469,18.299999237060547,327425.15625,4688680.0,19,T
1666475153.7468185,1095,78354,0,GPS1_Frame,42.3313102722168,-71.09457397460938,18.200000762939453,327431.21875,4688687.0,19,T
1666475154.7463627,1096,78355,0,GPS1_Frame,42.331382751464844,-71.09449768066406,18.0,327437.75,4688695.0,19,T
1666475155.7392275,1097,78356,0,GPS1_Frame,42.331459045410156,-71.09441375732422,17.799999237060547,327444.8125,4688703.0,19,T
1666475156.7449665,1098,78357,0,GPS1_Frame,42.331539154052734,-71.09432983398438,17.600000381469727,327452.1875,4688712.0,19,T
1666475157.746542,1099,78358,0,GPS1_Frame,42.33162307739258,-71.09423828125,17.299999237060547,327459.96875,4688721.0,19,T
1666475158.7456653,1100,78359,0,GPS1_Frame,42.33171081542969,-71.09414672851562,17.0,327468.03125,4688730.5,19,T
1666475159.747035,1101,78360,0,GPS1_Frame,42.33180618286133,-71.09403991699219,16.700000762939453,327476.65625,4688741.0,19,T
1666475160.7507064,1102,78361,0,GPS1_Frame,42.33190155029297,-71.09394073486328,16.399999618530273,327485.28125,4688751.0,19,T
1666475161.7459092,1103,78362,0,GPS1_Frame,42.331993103027344,-71.09383392333984,16.0,327494.21875,4688761.5,19,T
1666475162.7455726,1104,78363,0,GPS1_Frame,42.332088470458984,-71.0937271118164,15.699999809265137,327503.09375,4688771.5,19,T
1666475163.7391167,1105,78364,0,GPS1_Frame,42.332176208496094,-71.09362030029297,15.399999618530273,327512.28125,4688781.0,19,T
1666475164.746118,1106,78365,0,GPS1_Frame,42.33226013183594,-71.09351348876953,15.300000190734863,327521.5625,4688790.0,19,T
1666475165.7466028,1107,78366,0,GPS1_Frame,42.33233642578125,-71.09339904785156,15.100000381469727,327530.96875,4688798.5,19,T
1666475166.745963,1108,78367,0,GPS1_Frame,42.3324089050293,-71.09329223632812,14.899999618530273,327540.25,4688806.5,19,T
1666475167.7459137,1109,78368,0,GPS1_Frame,42.33247375488281,-71.09318542480469,14.800000190734863,327549.0625,4688813.5,19,T
1666475168.738245,1110,78369,0,GPS1_Frame,42.3325309753418,-71.09308624267578,14.699999809265137,327557.46875,4688819.5,19,T
1666475169.7392476,1111,78370,0,GPS1_Frame,42.332584381103516,-71.09298706054688,14.699999809265137,327565.4375,4688825.5,19,T
1666475170.7461097,1112,78371,0,GPS1_Frame,42.33263397216797,-71.09290313720703,14.800000190734863,327572.71875,4688830.5,19,T
1666475171.747225,1113,78372,0,GPS1_Frame,42.33267593383789,-71.09282684326172,14.899999618530273,327579.28125,4688835.0,19,T
1666475172.7449627,1114,78373,0,GPS1_Frame,42.332706451416016,-71.09276580810547,14.899999618530273,327584.4375,4688838.5,19,T
1666475173.7460172,1115,78374,0,GPS1_Frame,42.33272933959961,-71.09272003173828,15.0,327588.09375,4688841.0,19,T
1666475174.7459717,1116,78375,0,GPS1_Frame,42.33274459838867,-71.09269714355469,15.100000381469727,327590.1875,4688842.5,19,T
1666475175.739373,1117,78376,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.03125,4688843.0,19,T
1666475176.7454567,1118,78377,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.28125,4688843.0,19,T
1666475177.7466552,1119,78378,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
1666475178.7455978,1120,78379,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
1666475179.7393465,1121,78380,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
1666475180.7446852,1122,78381,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
1666475181.7457361,1123,78382,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
1666475182.7455952,1124,78383,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
1666475183.7470052,1125,78384,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
1666475184.7448833,1126,78385,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
1666475185.7458324,1127,78386,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
1666475186.7452903,1128,78387,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
1666475187.7387652,1129,78388,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
1666475188.7443035,1130,78389,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
1666475189.7460952,1131,78390,0,GPS1_Frame,42.33274841308594,-71.09268188476562,15.100000381469727,327591.15625,4688843.0,19,T
